48.52,266,5.03
186.5,64.4,3.36
186.99,190.4,1.95
218.59,120.4,3.26
6.77,240.8,1.23
310.54,249.2,3.4
94.03,350,3.31
54.27,240.8,3.98
183.25,89.6,3.22
217.25,280,2.12
366.13,109.2,5.25
388.37,109.2,6.62
210.36,179.2,1.13
366.29,271.6,5.49
156.48,170.8,5.57
231.85,47.6,2.76
367.39,162.4,6.65
293.96,67.2,5.07
70.76,156.8,2.87
206.76,327.6,5.28
23.13,299.6,1.42
252.81,294,4.64
245.82,266,2.24
236.74,263.2,2.54
32.97,330.4,4.85
296.41,109.2,5.04
155.24,151.2,2.23
344.15,154,4.44
369.29,226.8,5.5
259.42,218.4,2.84
111.54,156.8,2.09
294.65,30.8,3.91
16.45,282.8,5.96
379.18,221.2,5.52
168.33,5.6,1.74
320.64,238,6.57
107.32,271.6,3.32
59.59,288.4,5.06
75.99,47.6,1.58
394.3,151.2,5.94
196.49,176.4,4.2
332.16,72.8,4.65
33.56,92.4,1.24
138.28,260.4,4.38
153.67,313.6,2.23
307.32,226.8,2.1
102.89,355.6,6.27
390.55,210,2.37
9.77,305.2,1.63
267,165.2,6.78
39.58,218.4,6.55
228.08,140,1.7
270.88,268.8,4.23
357.08,305.2,1.14
193.66,56,6.74
234.05,154,6.1
199.91,109.2,2.21
230,254.8,4.99
282.46,218.4,4.98
239.47,193.2,1.89
4.81,148.4,1.08
241.6,148.4,3.43
268.7,53.2,3.56
134.56,282.8,3.12
20.56,162.4,5.29
42.05,316.4,5.49
190.45,19.6,3.68
6.61,142.8,6.38
293.85,95.2,6.35
248.77,176.4,3.68
49.59,142.8,3.1
333.64,114.8,2.37
51.23,210,3.39
246.07,81.2,4.59
160.52,218.4,2.76
349.92,33.6,1.93
63.2,246.4,1.09
343.69,64.4,3.5
82.13,145.6,3.69
245.09,305.2,1.82
65.33,271.6,2.64
31.11,355.6,4.08
273.95,95.2,4.21
47.09,128.8,6.37
314.65,142.8,6.97
209.55,95.2,2.63
101.96,134.4,4.99
181.56,162.4,4.2
24.31,190.4,1.6
221.26,221.2,2.57
300.99,330.4,3.41
190.2,352.8,4.18
19.41,86.8,4.57
13.31,212.8,5.08
157.88,322,3.14
272.28,95.2,1.67
392.17,145.6,3.83
11.05,316.4,3.72
168.98,117.6,1.33
154.41,282.8,6.85
176.27,5.6,3.9
234.28,291.2,1.16
390.25,260.4,1.46
348.27,142.8,5.92
7.84,44.8,2.9
61.9,347.2,5.97
318.58,187.6,5.08
324.6,145.6,6.28
365.45,81.2,5.59
224.19,151.2,1.37
90.15,282.8,2.18
190.23,67.2,3.9
122.5,229.6,6.32
348.5,322,5.67
358.31,257.6,4.1
1.98,42,5.21
143.57,341.6,6.93
128.69,210,2.08
180.8,159.6,6.22
218.22,117.6,2.75
263.46,72.8,4.06
72.33,182,5.05
80.49,341.6,6.61
157.47,151.2,3.93
222.86,271.6,4.18
293.47,182,4.19
335.12,229.6,1.3
342.68,5.6,5.02
4.62,151.2,4.98
87.31,263.2,6.26
157.79,243.6,6.38
358.32,33.6,4.25
284.36,137.2,4.41
375.45,240.8,3.49
112.12,75.6,4.46
108.87,86.8,2.94
209.29,159.6,2.08
350.05,282.8,3.64
360.73,299.6,3.79
61.37,156.8,2.96
87.7,324.8,1.12
134.61,316.4,4.97
269.05,330.4,4.25
294.73,44.8,3.65
220.17,131.6,4.68
59,196,6.45
131.41,117.6,2.02
81.36,162.4,2.83
393.45,131.6,2.01
276.57,352.8,6.84
200.11,246.4,3.72
103.19,305.2,3.16
54.96,316.4,1.55
51.04,282.8,5.56
174.48,162.4,3.29
335.7,162.4,4.31
303.56,84,6.29
307.8,282.8,3.51
162.51,25.2,6.46
19.22,350,2.12
233.81,162.4,2.15
335.2,207.2,2.86
278.37,302.4,1.3
239.27,327.6,2.97
138.68,229.6,4.52
161.72,196,4.2
23.27,257.6,5.73
291.36,39.2,1.99
233.77,98,4.81
124.6,324.8,2.16
27.29,36.4,3.34
116.6,131.6,6.95
40,8.4,3.76
374.21,291.2,5.58
389.17,238,2.04
293.35,39.2,5.72
175.6,131.6,6.25
73.08,344.4,5.41
384.28,352.8,3.62
320.79,39.2,6.32
315.24,260.4,3.83
207.6,53.2,1.91
309.13,165.2,4.22
12.3,98,6.63
281.8,215.6,6.06
81.63,53.2,5.77
243.55,39.2,4.13
12.21,148.4,1.72
74.84,11.2,2.4
56.06,182,4.3
303.81,274.4,6.22
245.32,330.4,4.56
228.38,207.2,3.65
321.5,330.4,6.53
334.49,112,1.43
89.15,207.2,3.11
244.19,350,5.95
7.17,187.6,5.45
66.02,198.8,5.78
329.01,324.8,5.83
328.03,330.4,4.29
75.92,207.2,6.35
72.9,207.2,3.02
158.81,8.4,1.11
381.37,324.8,1.09
257.23,44.8,2.37
249.88,330.4,6.27
96.97,207.2,1.27
68.07,268.8,4.76
82.27,207.2,6.88
89.55,218.4,6.37
135.16,39.2,4.55
68.62,207.2,4.28
92.26,207.2,4.71
73.48,210,4.65
347.94,344.4,1.88
373.52,89.6,2.1
330.61,327.6,4.12
322.98,327.6,1.43
334.73,327.6,5.97
334.84,324.8,3.66
270.06,263.2,6.02
238.47,56,6.01
355.17,310.8,3.18
343.34,288.4,5.15
246.15,53.2,4.67
326.03,266,4.69
242.64,350,1.55
319.3,114.8,3.84
152.56,16.8,4.51
95.1,5.6,4.57
99.67,5.6,2.94
102.61,5.6,5.35
20.99,187.6,1.24
141.39,30.8,2.5
319.19,294,2.13
327.68,294,2.33
217.07,336,5.84
330.01,294,4.67
321.32,294,6.36
308.61,254.8,3.29
337.87,288.4,5.47
208.26,260.4,6.89
235.77,187.6,3.01
222.91,336,3.7
338.47,338.8,1.39
331.33,288.4,6.54
207.32,274.4,2.38
334.75,319.2,2.75
376.12,310.8,3.57
282.43,148.4,2.47
250.84,260.4,1.99
256.63,170.8,4.84
348.15,341.6,1.42
65.56,142.8,3.37
230.15,89.6,4.19
378.49,344.4,5.6
361.67,218.4,1.65
326.88,296.8,2.65
66.69,218.4,6.46
55.01,44.8,6.58
157.2,260.4,5.81
47.97,238,1.62
18.1,198.8,2.48
119.48,260.4,6.23
342.46,344.4,5.48
339.25,299.6,2.84
0,280,1.97
368.41,212.8,6.15
205.46,294,6.7
279.76,50.4,5.97
71.8,198.8,5.75
219.55,92.4,3.98
362.73,114.8,2.34
235.42,81.2,3.89
281.9,260.4,6.11
236.46,50.4,4.44
350.61,310.8,4.56
299.63,50.4,1.77
311.56,246.4,1.12
329.43,322,5.23
383.6,212.8,2.74
307.5,294,4.23
311.73,294,2.99
288.96,302.4,3.79
292.75,302.4,3.25
313.33,305.2,5.56
303.41,352.8,6.79
200.09,184.8,6.6
217.63,154,2.9
293.72,341.6,5.21
318.06,128.8,5.41
264.92,319.2,3.26
220.06,86.8,4.5
273.81,252,3.55
270.77,254.8,4.83
264.89,254.8,5.88
194.06,305.2,6.38
340.21,260.4,3.01
244.48,56,6.78
251.26,56,5.84
333.64,123.2,6.27
334.66,322,1.31
386.9,117.6,6.37
392.64,112,5.16
221.66,95.2,5.05
323.37,204.4,2.49
319.22,285.6,6.96
250.82,53.2,5.96
322.04,274.4,4.62
223.53,92.4,1.95
216.81,95.2,4.85
257.29,282.8,1.94
226.15,72.8,6.71
259.23,282.8,5.65
124.52,5.6,3.17
149.9,352.8,4.46
35.76,212.8,6.4
196.87,274.4,6.86
222.59,319.2,6.31
367.36,327.6,1.39
312.13,263.2,6.47
295.59,288.4,6.74
285.75,296.8,6.92
178.02,338.8,4.4
28.97,224,1.42
76.46,2.8,3.15
93.57,263.2,3.54
2.86,190.4,6.75
321.25,184.8,4.33
325.86,204.4,3.86
302.14,224,5.33
325.58,184.8,2.1
327.68,184.8,6.4
9.59,89.6,5.22
126.27,294,2.12
181.97,36.4,6.05
324.41,327.6,4.96
176.96,126,2.19
8,240.8,2.75
174.25,282.8,1.49
112.08,305.2,6.51
84.66,39.2,3.25
76.9,109.2,3.83
173.56,319.2,4.96
116.98,302.4,3.2
139.78,305.2,3.41
120.18,302.4,3.88
185.18,294,3.34
131.07,305.2,5.54
136.61,305.2,3.17
87.78,288.4,4.82
196.16,212.8,1.2
172.87,302.4,2.2
303.8,299.6,1.68
105.8,274.4,5.5
124.64,305.2,6.43
10.45,282.8,1.66
136.45,294,2.02
297.16,257.6,6.9
86.63,201.6,1.12
193.84,109.2,4.79
128.86,109.2,1.71
59.82,145.6,4.97
71.66,109.2,5.24
119.55,109.2,6.88
87.75,201.6,2.07
94.19,288.4,6.26
129.33,350,6.9
163.26,282.8,4.01
166.44,288.4,4.19
67.37,333.2,5.46
184.52,109.2,6.09
161.26,282.8,2
159.77,288.4,6.67
171.18,282.8,3.07
124.72,86.8,6.17
176.54,173.6,6.27
95.19,142.8,1.18
113.93,19.6,5.3
146.21,128.8,1.47
165.62,53.2,2.29
7.09,30.8,2.28
171.29,173.6,5.25
190.61,109.2,3.23
48.29,109.2,2.22
83.99,95.2,1.72
49.31,173.6,2.24
9.5,92.4,5.46
202.12,109.2,2.62
137.59,128.8,4.56
113.76,100.8,6.85
125.1,238,6.83
54.83,92.4,5.74
118.26,109.2,1.29
115.22,109.2,3.04
68.76,109.2,2.9
199.58,131.6,4.32
197.59,131.6,1.99
348.75,282.8,1.3
185.26,350,4.7
184.19,350,1.07
2.81,173.6,2.32
97.11,352.8,6.28
64.75,100.8,2.27
297.44,53.2,3.46
293.51,53.2,3.93
298.56,30.8,1.11
288.77,53.2,4.74
336.64,11.2,5.56
295.17,36.4,2.4
297.57,36.4,5.68
146.64,16.8,5.92
303.25,36.4,1.85
76.58,148.4,5.55
268.24,0,1.04
269.28,0,2.03
242.81,2.8,1.12
243.93,2.8,6.42
319.26,145.6,2.84
350.85,268.8,6.67
349.37,268.8,1.48
367.07,274.4,1.61
363.53,274.4,3.54
360.91,274.4,2.62
52.53,341.6,4.67
70.02,151.2,6.3
0,235.2,1.83
1.83,235.2,1.31
16.06,274.4,4.57
46.16,344.4,2.36
76.64,333.2,4.36
264.21,89.6,2.3
266.51,89.6,3.8
235.5,142.8,5.4
295.28,173.6,1.35
44.12,338.8,1.1
27.49,109.2,1.15
50.21,134.4,6.75
353.69,282.8,6.2
110.51,16.8,6.18
90.43,8.4,1.01
56.96,134.4,4.52
66.84,196,1.96
12.98,352.8,2.77
168.05,168,5.2
4.05,184.8,3.13
7.18,184.8,3.21
370.16,282.8,2.44
358.27,277.2,3.47
361.74,277.2,5.36
353.06,277.2,5.21
347.88,277.2,5.18
365.03,33.6,4.25
361.38,282.8,3.5
364.88,282.8,1.3
264.59,162.4,2.94
263.58,162.4,1.01
148.59,168,5.4
101.28,16.8,7
62.74,294,2.03
199.5,142.8,6.61
92.2,50.4,4.75
129.9,308,2.06
75.81,8.4,1.12
65.54,42,6.01
140.26,170.8,1.17
44.94,16.8,1.07
38.29,117.6,2.82
26.89,95.2,5.98
14.81,89.6,5.71
285.72,117.6,6.13
263.53,170.8,4.91
317.95,33.6,3.06
372.6,282.8,6.81
366.18,282.8,3.98
277.73,89.6,3.59
40.4,142.8,2.69
44.75,170.8,6.6
6.09,131.6,3.05
52.69,142.8,3.99
35.74,98,4.99
60.02,148.4,5.77
259.15,61.6,6.47
0,36.4,4.38
251.16,5.6,6.34
122.47,238,2.63
359.8,61.6,6.18
59.24,282.8,2.18
277.36,252,6.13
184.51,44.8,1.74
262.81,142.8,3.51
134.9,61.6,4.13
336.04,282.8,6
18.96,39.2,3.35
353.14,100.8,6.86
347.45,282.8,1.3
239.55,179.2,2.44
213.02,70,5.64
260.41,53.2,4.96
302.77,109.2,6.95
369.31,224,3.83
269.39,131.6,2.56
134.66,36.4,5.43
0,327.6,4.29
129.92,319.2,4.37
62.99,123.2,1.55
201.17,308,2.2
314.43,39.2,3.42
249.59,308,5.27
347.34,243.6,5.26
311.71,173.6,2.18
244.42,61.6,4.86
220.89,338.8,5.08
15.91,159.6,1.64
319.71,30.8,5.58
172.23,98,5.81
272.78,235.2,4.52
25.58,98,3.55
309.78,8.4,6.87
165.05,8.4,4.54
314.45,184.8,6.8
190.58,131.6,1.96
254.86,173.6,5.07
24.75,327.6,1.98
296.43,224,5.71
60.83,81.2,4.96
222.76,168,6.95
83.59,224,3.39
319.74,352.8,5.17
121.75,67.2,5.98
247.44,117.6,1.91
0,159.6,5.89
293.25,229.6,1.29
157.07,16.8,2.04
382.39,131.6,4.11
172.76,201.6,2.16
258.13,327.6,1.06
162.32,11.2,2.86
246.45,86.8,2.82
162.07,305.2,6.26
390,263.2,5.08
152.6,128.8,1.75
348.75,120.4,2.21
13.44,67.2,1.25
260.02,235.2,2.92
177.09,95.2,4.44
6.6,274.4,1.36
68.58,128.8,6.5
163.95,154,4.52
59.11,109.2,6.52
332.92,53.2,5.27
198.63,109.2,1.28
305.9,330.4,2.16
92.15,170.8,6.72
201.33,81.2,3.07
192.01,204.4,2.46
263.44,70,4.59
32.67,50.4,2.39
361.08,114.8,1.65
110.64,271.6,5.49
247.93,109.2,1.41
67.85,305.2,6.93
245.45,263.2,2.05
39.72,355.6,4.02
377.94,142.8,6.95
114.82,282.8,5.21
28.64,109.2,1.95
32.84,103.6,1.88
334.01,92.4,3.38
351.62,294,4.93
219.9,176.4,4.52
173.37,322,4.03
256.78,53.2,3.63
301.45,109.2,1.32
384.7,221.2,1.86
329.41,16.8,6.33
175.87,8.4,1.1
34.8,308,3.16
150.69,336,4.05
43.25,128.8,3.84
206.16,282.8,5.99
254.89,159.6,4.62
288.4,266,6.47
273.78,165.2,3.51
344.97,109.2,6.15
245.03,148.4,2.69
220.6,341.6,1.02
121.3,232.4,1.69
322.84,22.4,5.24
171.02,162.4,3.46
376.42,350,2.24
64.41,39.2,1.94
268.59,19.6,2.88
13.94,218.4,6.68
346.55,313.6,4.02
189.55,128.8,2.32
288.27,131.6,2.18
192.75,341.6,4.28
265.42,341.6,4.21
124.61,100.8,6.91
235.91,173.6,5.99
77.08,271.6,1.81
373.81,313.6,6.62
121.9,47.6,5.11
340.47,30.8,5.46
0,168,2.46
234.99,254.8,1.57
5.85,296.8,4.65
225.78,154,4.67
150.5,341.6,4.02
268.49,282.8,6.37
183.15,341.6,1.93
309.08,120.4,1.09
10.39,184.8,6.29
359.78,254.8,4.21
173.25,168,4.52
237.69,92.4,3.54
7.59,53.2,4.09
249.87,257.6,2.47
18.73,131.6,5.25
92.58,302.4,5.43
83.18,30.8,1.43
155.39,103.6,4.34
30.73,137.2,1.49
288.04,30.8,6.61
68.18,72.8,4.25
296.2,327.6,5.78
98.87,170.8,2.48
219.78,47.6,3.42
57.21,190.4,2.95
362.41,53.2,4.89
250.97,148.4,4.81
4.38,36.4,1.62
5.73,341.6,2.63
113.96,179.2,6.76
210.5,67.2,4.24
70.11,2.8,1.29
256.28,58.8,1.18
198.76,98,3.64
146.91,193.2,4.08
113.98,198.8,3.76
134.89,204.4,5.58
2.06,22.4,4.13
6.19,22.4,1.45
7.64,22.4,4.48
348.35,170.8,5.41
48.32,226.8,3.94
77.55,198.8,3.54
363.98,92.4,3.34
35.28,193.2,5.68
52.64,47.6,6.47
37.33,156.8,1.94
277.02,8.4,2.98
130.86,78.4,6.95
44.46,109.2,3.83
104.25,193.2,4.96
96.82,184.8,5.34
140.4,252,2.4
12.12,22.4,4.94
126.94,212.8,6.5
82.86,204.4,5.93
31.4,243.6,2.22
100.57,30.8,1.48
245.61,252,6.82
255.57,263.2,2.3
330.69,333.2,6.4
0,271.6,6.13
88.79,240.8,2.07
238.94,252,6.67
6.13,271.6,2.63
356.9,336,1.84
17.91,344.4,5.2
128.76,252,5.64
164.83,296.8,5.38
152.9,215.6,6.19
17.26,254.8,3.01
146.4,316.4,6.86
80.7,190.4,6.93
148.16,5.6,5.27
135.63,14,1.07
160.16,5.6,3.8
11.91,198.8,3.28
265.39,260.4,4.48
221.52,0,5
238.83,254.8,2.19
174.58,215.6,3.5
150.15,282.8,2.16
118.9,204.4,2.42
144.85,282.8,5.3
43.84,240.8,5.99
128.85,249.2,6.57
131.8,5.6,5.8
283.23,257.6,1.13
142.47,5.6,5.69
163.28,201.6,5.21
258.47,260.4,4.87
354.79,336,2.11
257.99,19.6,2.28
349.06,100.8,4.08
337.39,92.4,2.12
338.81,159.6,6.13
353.56,271.6,4.38
285.48,170.8,2.52
334.55,19.6,2.22
305.67,235.2,2.35
250.86,19.6,2.08
257.91,238,4.14
244.43,215.6,5.98
233.79,226.8,2.03
325.29,89.6,5.85
221.33,30.8,3.98
191.87,128.8,1.63
347.35,112,6.85
40.3,215.6,3.8
243.29,42,2.82
82.55,235.2,4.85
31.56,58.8,3.76
81.32,324.8,6.38
200.64,30.8,1.24
285.42,134.4,1.86
316.11,30.8,3.6
239.41,42,3.88
346.57,100.8,2.49
228.97,184.8,1.82
225.3,89.6,1.29
259.9,33.6,2.45
226.8,8.4,4.81
263.12,22.4,2.17
249.62,22.4,1.36
48.7,33.6,1.3
214.95,30.8,6.38
35.52,30.8,3.25
28.68,30.8,6.84
252.94,19.6,5.05
234.14,42,5.27
245.78,33.6,3.44
249.22,33.6,5.76
275.71,204.4,5.1
354.2,112,3.26
275.98,280,2.89
242.48,266,3.34
160.39,22.4,3.88
378.15,131.6,1.52
206.81,324.8,6.1
304.62,14,4.12
359.39,109.2,6.74
19.57,159.6,4.6
3.78,86.8,1.28
18.86,187.6,2.13
375.04,131.6,3.11
325.02,103.6,5.87
102.05,30.8,5.34
107.39,30.8,3.03
368.69,131.6,6.35
102.18,291.2,6.1
194.09,327.6,4.15
188.2,327.6,5.89
175.09,330.4,5.36
171.38,330.4,3.71
117.79,0,3.2
271.48,22.4,2.31
284.03,310.8,3.68
264.47,229.6,4.85
292.82,201.6,5.65
267.7,22.4,3.78
376.23,14,2.56
247.22,204.4,3.02
237.2,204.4,5.12
245.19,246.4,6.2
274.08,187.6,3.77
249.71,260.4,1.13
252.41,229.6,5.29
194.35,123.2,1.81
254.41,238,3.5
204.48,198.8,4.04
269.32,229.6,5.49
268.21,246.4,6.33
180.48,72.8,5.2
221.95,134.4,5.18
287.28,134.4,1.26
7.96,274.4,2.46
241.77,246.4,3.42
219.18,249.2,3.51
242.31,140,4.69
282.23,140,4.44
227.13,134.4,5.93
141.25,330.4,4.7
103.76,316.4,6.1
289.33,0,5.36
3.18,308,6.86
42.25,324.8,4.85
50.24,327.6,5.32
47.1,324.8,6.41
74.41,285.6,3.54
151.22,344.4,6.58
6.92,333.2,6.33
291.76,140,6.36
255.9,89.6,5.82
241.16,2.8,1.65
207.09,173.6,2.94
195.54,2.8,4.5
243.51,120.4,3.95
83.72,310.8,3.7
95.69,64.4,5.05
161.72,193.2,3.62
225.03,350,3.48
212.04,327.6,4.83
77.49,310.8,6.23
313.17,235.2,2.31
147.16,327.6,6.41
240.15,154,1.05
385.56,159.6,6.09
35.29,179.2,2.96
219.81,16.8,6.7
130.08,246.4,5.75
296.45,204.4,2.66
0,277.2,6.56
15.53,221.2,5.84
332.45,162.4,3.25
38.25,179.2,3.85
281.24,313.6,4.36
140.4,322,2.36
171.56,243.6,2.9
111.59,352.8,3.74
0,291.2,1.01
218.62,16.8,1.19
142.76,322,4.62
298.97,310.8,2.11
374.79,226.8,6.61
139.03,61.6,5.92
6.56,277.2,5.16
144.95,61.6,4.89
383.28,117.6,3.62
249.34,109.2,6.16
337.52,316.4,6.82
5.24,198.8,3.27
99.54,22.4,3.11
132.4,257.6,2.03
8.51,207.2,4.34
344.52,257.6,2.97
389.75,330.4,3.47
126.68,257.6,5.72
15.55,109.2,6.33
353.76,170.8,6.21
96.66,22.4,2.88
328.02,8.4,6.91
334.93,8.4,1.13
53.86,120.4,5.6
90.4,238,1.36
323.21,254.8,1.83
285.21,302.4,3.75
277.22,274.4,5.01
10.97,109.2,4.58
275.22,142.8,3.02
318.04,5.6,1.99
165.08,232.4,4.14
163.54,232.4,1.54
108.78,131.6,4.91
338.75,179.2,4.12
342.87,179.2,6.07
103.28,39.2,2.8
31.62,319.2,2.82
315.9,156.8,2.23
17.32,112,3.72
228.47,291.2,1.72
162.2,131.6,3.26
99.98,39.2,3.3
268.62,145.6,4.64
29.61,22.4,5.37
339.28,2.8,1.35
212.76,296.8,1.71
248.5,120.4,6.92
163.35,126,5.74
101.61,131.6,4.12
322.68,156.8,4.66
44.37,131.6,1.36
225.9,64.4,5.83
201.44,313.6,5.09
235.29,266,5.52
60.57,92.4,5.61
33.67,232.4,6.86
380.46,84,1.63
120.61,100.8,4
299.18,296.8,2.78
149.87,58.8,6.99
44.74,187.6,2.06
130.59,271.6,4.99
34.51,109.2,6.66
223.83,81.2,5.28
149.64,254.8,4.19
263.35,341.6,2.07
363.99,254.8,5.56
150.12,221.2,6.63
115.58,341.6,3.6
43.03,268.8,2.38
382.97,120.4,4.82
207.8,16.8,4.79
304.27,302.4,3.55
